img_id,expression,img_width,img_height,cx,cy,w,h
./data/images/382695.jpg,umpire in dark shirt on leftwindow above the,640,462,24.72,77.99,134.25,360.36
./data/images/382693.jpg,man at right sitting in dugout,424,640,329.72,249.57,94.28,193.7
./data/images/382638.jpg,man in black on right,640,427,300.05,110.12,339.95,312.55
./data/images/382569.jpg,skater on left,640,454,55.76,69.73,121.23,384.27
./data/images/382517.jpg,the box sitting in the floor on the left,640,640,107.87,396.94,182.65,138.07
./data/images/382472.jpg,right person,640,480,349.63,54.52,96.0,349.63
./data/images/382469.jpg,the umbrella on the right,640,529,452.92,60.26,114.12,299.57
./data/images/382386.jpg,zebra tail on left cut off body,640,455,0.0,18.26,80.06,417.13
./data/images/382368.jpg,pizza slice on right,612,612,158.51,120.61,453.49,417.65
./data/images/382289.jpg,cathcer,426,640,0.0,216.93,152.45,248.81
./data/images/382287.jpg,bunk ruffle on top left,500,333,0.75,3.74,216.26,91.3
./data/images/382251.jpg,drink with whip,612,612,24.24,211.4,267.67,287.61
./data/images/382227.jpg,chaircouch in bottom left forefront,375,500,0.0,342.12,121.59,157.88
./data/images/382188.jpg,guy,640,480,236.22,75.51,309.58,398.02
./data/images/382118.jpg,elephant on the right,640,426,333.27,19.0,306.73,401.85
./data/images/382104.jpg,first cop on motorcylce turning,640,427,183.27,0.0,207.27,326.09
./data/images/382102.jpg,right donut red one,427,640,347.58,274.02,79.42,172.13
./data/images/382101.jpg,woman in striped shirt,640,428,1.33,196.57,177.04,231.43
./data/images/382100.jpg,left guy black shirt,640,426,0.0,16.94,229.75,389.62
./data/images/382080.jpg,elephant in bottom right photo,640,637,431.84,431.12,111.91,195.12
./data/images/382046.jpg,standing elephant,640,427,317.56,0.0,174.82,343.18
./data/images/382006.jpg,basket furthest to the right on the bottom shelf,640,429,554.33,124.36,85.67,151.36
./data/images/382005.jpg,buick trunk on left,500,500,0.0,279.79,165.9,107.11
./data/images/381990.jpg,yellow kayak you can see most of,612,612,12.38,76.79,209.04,225.54
./data/images/381947.jpg,front ebra looking at us,640,480,163.96,212.49,119.73,221.13
./data/images/381922.jpg,smaller bear on right with brown hat,500,340,293.19,70.65,108.63,172.21
./data/images/381684.jpg,cow second on the right,640,424,335.55,134.95,258.96,192.4
./data/images/381683.jpg,second left horse,640,468,110.22,159.52,113.91,255.61
./data/images/381642.jpg,back bowl chips,640,480,180.54,0.0,258.38,113.51
./data/images/381629.jpg,couch on right,640,425,377.47,202.9,205.65,189.2
./data/images/381577.jpg,person on left,640,425,248.71,135.43,185.82,289.57
./data/images/381560.jpg,elephant in the back,640,427,0.0,105.39,108.84,217.34
./data/images/381556.jpg,back of bike on top left,640,427,0.32,0.9,243.01,165.17
./data/images/381533.jpg,pink blanket to right of girl,640,480,477.63,174.22,162.37,151.71
./data/images/381472.jpg,small white car bottom right of sceen,480,640,365.22,504.03,114.78,135.97
./data/images/381458.jpg,wearing floral shirt,640,480,464.9,2.16,175.1,435.77
./data/images/381377.jpg,girl wearing white about to kick ball,640,426,81.37,56.32,243.16,330.27
./data/images/381314.jpg,man on left,640,480,182.37,159.55,133.51,290.87
./data/images/381305.jpg,white guy with umbrella,640,428,160.58,101.19,150.33,204.05
./data/images/381282.jpg,zegra foreground rightish center,640,427,329.4,283.93,151.95,114.23
./data/images/381270.jpg,bride,444,595,168.09,141.55,275.91,325.51
./data/images/381256.jpg,the second fridge on the right,640,515,290.35,188.87,68.53,178.54
./data/images/381244.jpg,the man holding camera,480,640,291.4,67.08,181.52,401.95
./data/images/381217.jpg,guy in orange pant leaning against a wall while eatting pizza,640,478,472.77,65.31,118.18,402.1
./data/images/381199.jpg,first slice of lunch meat in lower left tray,640,490,11.48,243.09,142.92,185.02
./data/images/381154.jpg,person blue shirt,640,424,361.93,136.08,117.46,273.12
./data/images/381119.jpg,the kid to the far right,640,480,492.91,159.28,106.55,227.09
./data/images/381116.jpg,guy with glove,480,397,35.85,28.01,259.88,339.64
./data/images/381065.jpg,person on far right who is cut off,640,606,522.93,216.53,115.75,310.49
./data/images/381000.jpg,guy using laptop,500,375,245.65,37.42,254.18,337.58
./data/images/380983.jpg,bear in front,624,640,140.34,94.82,440.87,530.48
./data/images/380949.jpg,baby elephant laying down,640,427,183.69,58.18,384.68,355.84
./data/images/380924.jpg,black area above and around suitcase top,500,375,193.79,0.92,220.64,179.53
./data/images/380900.jpg,woman,500,405,356.7,16.3,111.92,320.45
./data/images/380889.jpg,right screen,640,425,515.0,1.83,125.0,388.0
./data/images/380859.jpg,woman far left,640,423,89.75,185.81,173.15,229.46
./data/images/380827.jpg,man holding hand up,640,475,179.31,131.49,177.56,343.51
./data/images/380798.jpg,naked person with a white cap,640,480,485.11,165.85,129.38,187.17
./data/images/380732.jpg,green jacket,640,480,317.47,78.83,132.19,321.8
./data/images/380661.jpg,the woman to the left,640,426,0.78,0.67,107.05,254.12
./data/images/380557.jpg,standing elephant left side,640,480,42.09,186.56,155.26,123.1
./data/images/380524.jpg,catcher,640,427,52.78,219.74,183.27,184.23
./data/images/380520.jpg,think its me lol bottom donut white,480,640,119.64,363.24,229.19,118.2
./data/images/380482.jpg,right guy,640,413,424.14,50.76,135.5,308.13
./data/images/380477.jpg,of the two brocolli in center this is left,640,480,134.4,193.13,133.27,204.42
./data/images/380455.jpg,red shirt,640,480,58.25,112.18,471.37,367.82
./data/images/380453.jpg,person with hands behind their back,640,373,51.97,95.56,101.42,271.57
./data/images/380440.jpg,person on right,640,376,374.31,65.06,136.04,201.94
./data/images/380432.jpg,half girl left side,426,640,0.35,54.49,81.44,540.51
./data/images/380425.jpg,green,640,427,225.68,115.23,65.7,261.71
./data/images/380420.jpg,right girl,640,437,485.77,126.95,151.2,253.61
./data/images/380416.jpg,seat of the chair the cats back legs are on,640,356,218.4,13.6,336.8,336.8
./data/images/380351.jpg,walking player in left center with wyellow shoes next to a ball,640,480,202.87,136.8,90.58,233.42
./data/images/380338.jpg,middle cake slice near us,640,480,280.45,154.25,152.09,140.22
./data/images/380301.jpg,child on left front swing holding toy,640,427,193.74,95.78,98.32,253.5
./data/images/380279.jpg,nun on left,640,480,0.88,147.94,168.66,197.1
./data/images/380274.jpg,top back part white toilet,500,332,185.77,52.22,233.52,214.87
./data/images/380271.jpg,partial picture of person holding cake plate in front right,612,612,311.49,328.52,281.87,262.78
./data/images/380259.jpg,person on far right,640,456,520.57,72.21,119.04,383.79
./data/images/380239.jpg,thats a hot dog babe right monitor,500,375,221.63,42.98,123.88,135.67
./data/images/380108.jpg,plate in lower left corner just part showing,640,480,1.08,268.58,92.76,211.42
./data/images/380086.jpg,left giraffe,640,453,40.72,18.32,211.74,336.95
./data/images/380084.jpg,the guy with the bald spot,640,480,198.66,35.54,285.64,444.46
./data/images/380049.jpg,taller giraffe,640,452,394.23,59.4,152.76,375.62
./data/images/380007.jpg,man brushing teeth,427,640,0.0,118.1,258.6,514.32
./data/images/379944.jpg,guy standing in back,500,319,377.54,12.16,108.85,245.85
./data/images/379871.jpg,big guy,480,640,43.95,3.14,351.18,469.46
./data/images/379865.jpg,person in air,427,640,33.37,57.16,264.17,237.61
./data/images/379853.jpg,front tennis player,427,640,156.35,258.07,246.57,306.74
./data/images/379777.jpg,people on far left side upper corner,640,480,0.0,148.29,239.46,281.34
./data/images/379735.jpg,bottom left corner of pic,640,427,0.0,187.11,575.73,239.89
./data/images/379732.jpg,girl on right in pink,640,483,457.92,223.91,182.08,255.13
./data/images/379713.jpg,guy left showing his back,427,640,132.31,99.24,294.69,428.58
./data/images/379672.jpg,woman reflection,640,480,313.09,104.33,173.65,273.99
./data/images/379649.jpg,creeper on background top right,640,427,455.72,13.4,132.12,263.29
./data/images/379645.jpg,baby elephant,640,428,261.4,293.09,237.45,130.22
./data/images/379607.jpg,dog on right,640,480,377.76,129.03,122.38,243.25
./data/images/379593.jpg,carpettriangle in front of pictureclosest to us,640,427,100.67,360.76,529.87,61.94
./data/images/379567.jpg,boat on bottom right,640,640,398.19,457.36,209.7,113.87
./data/images/379520.jpg,guy on skateboard with leash in hand,640,426,470.04,44.99,86.15,286.24
./data/images/379517.jpg,chicken on left of screen only partially visible,612,612,1.76,368.72,115.32,189.38
./data/images/379470.jpg,right bottom chair,480,640,279.6,395.24,158.51,196.61
./data/images/379405.jpg,back left guy,303,640,4.3,66.18,136.33,275.51
./data/images/379401.jpg,juice on left,640,329,113.6,66.83,68.6,166.72
./data/images/379313.jpg,top laptop not facing us,612,612,224.68,64.09,158.51,113.03
./data/images/379285.jpg,top sandwich on right,640,480,344.69,187.96,275.03,179.43
./data/images/379279.jpg,first cow from right,640,427,345.8,173.98,156.12,111.85
./data/images/379261.jpg,it dose that sometimes woman on right in yellow,640,480,379.69,102.47,253.48,369.98
./data/images/379232.jpg,bicycle left laying,640,426,40.31,247.2,194.22,151.16
./data/images/379211.jpg,guy in the back row with the green head gear,640,427,285.86,33.1,137.14,275.29
./data/images/379201.jpg,bottom right bush,640,427,475.57,137.23,153.48,279.17
./data/images/379177.jpg,glass of milk in the middleright,500,500,363.19,175.06,124.58,150.59
./data/images/379136.jpg,left blur of person holding baby,640,428,0.0,1.07,133.39,421.28
./data/images/379130.jpg,stuffed toy or something at bottom of photo just to the right of center it has overalls on or something,640,480,254.56,398.04,273.6,81.96
./data/images/379129.jpg,the middle bed to the right of the lamp thing,640,480,267.38,200.96,235.17,128.86
./data/images/379067.jpg,second chair on left sidetop one,640,480,187.69,216.88,139.14,256.72
./data/images/378907.jpg,boy on the right side any part of him,640,480,440.27,0.0,199.73,361.98
./data/images/378791.jpg,mother giraffe,359,500,228.09,0.0,130.91,493.26
./data/images/378790.jpg,orange in the back right,640,513,247.78,4.89,147.29,141.46
./data/images/378786.jpg,player on right,427,640,221.82,120.12,113.74,453.61
./data/images/378778.jpg,person falling down does not have a showing on shirt,640,424,293.47,188.66,198.18,169.6
./data/images/378726.jpg,child riding,597,640,35.96,293.49,152.44,261.75
./data/images/378700.jpg,standing cow,640,480,94.26,22.51,254.86,243.16
./data/images/378661.jpg,catcher,640,427,176.99,179.68,166.62,167.48
./data/images/378644.jpg,top green thing,500,333,277.64,43.97,139.26,117.63
./data/images/378586.jpg,wing at front of picture,640,427,0.0,216.14,610.91,203.99
./data/images/378583.jpg,front oncoming car on left,640,457,4.95,334.8,130.58,101.1
./data/images/378541.jpg,left white book,500,333,0.75,52.9,82.31,274.63
./data/images/378522.jpg,umpire,640,427,101.26,82.33,107.94,308.55
./data/images/378491.jpg,left dark brown animal,500,375,98.18,84.5,161.85,260.07
./data/images/378471.jpg,woman in green skirt left,640,527,7.62,0.73,123.22,303.41
./data/images/378461.jpg,black dishwasher,640,424,372.1,247.89,123.67,160.1
./data/images/378440.jpg,blue shirt,640,428,194.1,94.46,155.29,148.49
./data/images/378396.jpg,elephant on the right side of the group,640,484,306.74,77.94,280.35,339.43
./data/images/378373.jpg,girl on left,640,484,0.0,87.01,352.4,389.38
./data/images/378331.jpg,man with black shirt,640,480,483.24,253.56,96.0,180.13
./data/images/378229.jpg,second player n on the right,640,428,470.22,205.17,165.06,158.34
./data/images/378203.jpg,black pantsgrey vest,640,480,96.68,1.52,134.99,217.37
./data/images/378149.jpg,nearest row center broccoli,640,383,237.14,143.0,200.43,184.55
./data/images/378092.jpg,partial boy red shirt right side,640,427,560.68,72.13,79.32,286.59
./data/images/378066.jpg,far right zebra,640,427,493.55,87.62,127.54,279.49
./data/images/378055.jpg,person out of view right of black suit,640,424,69.38,0.0,144.27,167.4
./data/images/378029.jpg,zebra with head up,500,375,276.01,164.51,125.0,206.38
./data/images/377944.jpg,clostest persons hat,480,640,359.73,16.25,120.27,277.38
./data/images/377926.jpg,hands in back,640,360,368.39,0.0,271.61,144.81
./data/images/377777.jpg,person in blue coat,570,640,0.07,224.02,140.97,295.71
./data/images/377703.jpg,second motorcycle from frontsays yamaha,480,640,12.64,248.1,467.36,384.0
./data/images/377701.jpg,boy in front on floor,640,480,151.75,329.33,178.65,145.29
./data/images/377589.jpg,hes looking at you,500,375,1.69,1.54,498.31,357.31
./data/images/377572.jpg,triangular object on the right middle of pic,640,427,356.95,109.1,283.05,67.16
./data/images/377570.jpg,woman sitting in a chair,640,480,35.72,183.07,568.19,291.35
./data/images/377525.jpg,smaller horse on far right,640,428,419.53,241.49,163.16,157.51
./data/images/377518.jpg,chair bottom left corner,640,428,0.23,280.73,236.22,147.27
./data/images/377496.jpg,bottom corner right girl in black,640,480,317.05,240.44,168.4,239.56
./data/images/377473.jpg,kid on left purple,640,480,3.24,65.87,303.1,408.81
./data/images/377421.jpg,front horse at very bottom right barely visible,500,357,0.0,217.94,499.95,133.78
./data/images/377417.jpg,cow in the back looking at us,640,480,100.99,27.43,273.04,107.22
./data/images/377411.jpg,first pew on the left,500,375,0.0,0.97,78.9,219.16
./data/images/377395.jpg,broccoli that is closet to the screen,640,640,219.86,468.33,126.49,137.03
./data/images/377394.jpg,bottom box on cart at front,640,479,124.42,238.88,144.32,136.86
./data/images/377339.jpg,luggage the girl is sitting in,640,426,397.22,125.21,189.01,200.53
./data/images/377331.jpg,man with blue sweatshirt on,640,478,9.09,54.27,221.1,423.73
./data/images/377322.jpg,girl on right walking out of pic,640,480,561.77,159.79,78.23,320.21
./data/images/377300.jpg,sandwhich bottom muddle not part of lines of sandwhiches,600,450,279.1,289.21,181.01,120.34
./data/images/377284.jpg,the donut on the right,500,375,289.04,148.31,210.68,193.82
./data/images/377252.jpg,the tall guy center back holding racket,640,517,236.38,40.17,117.6,392.41
./data/images/377251.jpg,square pan with pepperonis on it,640,480,111.35,180.0,219.46,140.54
./data/images/377244.jpg,lowest plane,640,427,229.51,145.72,266.8,100.78
./data/images/377218.jpg,girl holding surfboard,640,427,176.41,110.22,107.27,316.78
./data/images/377205.jpg,boy using bat,427,640,123.01,256.38,146.49,307.38
./data/images/377188.jpg,cow on the left,640,360,37.16,59.48,263.23,268.65
./data/images/377177.jpg,plate cake is sitting on,640,383,302.3,166.29,322.85,168.79
./data/images/377008.jpg,umbrella on the right,640,480,292.08,1.18,347.92,122.41
./data/images/377007.jpg,computer screen on left with blue background,640,427,192.16,117.33,156.88,133.31
./data/images/376983.jpg,girl in red,491,640,20.18,278.2,203.24,353.15
./data/images/376965.jpg,guy with basketball in white,640,430,5.86,106.44,234.01,323.56
./data/images/376958.jpg,chinese flower vase at far right,640,424,540.39,174.07,99.61,249.93
./data/images/376947.jpg,woman,495,640,0.0,2.94,483.04,354.38
./data/images/376941.jpg,white suitcase closest to you,500,375,146.79,275.59,207.91,99.41
./data/images/376911.jpg,boy with ball glove,629,640,287.7,54.1,341.3,585.35
./data/images/376882.jpg,person far right,640,468,460.62,2.64,179.38,465.36
./data/images/376839.jpg,man in black suit on the right,640,480,544.72,124.04,94.92,331.15
./data/images/376838.jpg,man on right,500,377,259.47,128.51,79.24,232.53
./data/images/376796.jpg,girl far right,640,631,290.65,258.35,257.65,338.8
./data/images/376502.jpg,right person,640,480,313.89,70.11,300.94,401.26
./data/images/376384.jpg,the bride,332,500,135.37,67.8,92.26,307.27
./data/images/376381.jpg,girl on left,640,480,131.6,74.43,117.57,400.18
./data/images/376283.jpg,vehicle on frontcenter,640,480,232.47,59.84,303.49,292.73
./data/images/376258.jpg,black object on top left,640,640,0.83,0.0,154.12,247.16
./data/images/376241.jpg,person on right half out of frame,640,427,577.84,123.88,62.16,296.13
./data/images/376153.jpg,left most vase,480,640,47.71,215.05,106.27,159.41
./data/images/376090.jpg,zebra facing left,427,640,44.44,406.72,255.16,187.61
./data/images/376089.jpg,man behind the man on the phone,500,375,380.89,50.53,119.11,322.87
./data/images/376085.jpg,sheep on the left in the back,640,426,63.21,1.68,185.98,112.68
./data/images/376017.jpg,giraffe with legs splayed out,423,640,4.32,129.01,400.73,416.58
./data/images/375996.jpg,guy in black,523,640,33.26,195.55,230.41,314.86
./data/images/375989.jpg,catcher with orange jersey with the number 30,640,427,397.21,146.43,186.51,270.67
./data/images/375962.jpg,the zebra on left closest to us,500,335,18.19,121.95,142.4,178.49
./data/images/375948.jpg,the middle horse,480,640,145.89,199.66,334.11,429.42
./data/images/375926.jpg,left half of pizza,640,424,61.93,20.67,517.38,393.51
./data/images/375869.jpg,cow to the left,500,375,3.12,45.93,130.34,304.5
./data/images/375838.jpg,the catcher,640,480,379.69,180.13,260.31,294.48
./data/images/375788.jpg,horse the rightmost,640,480,452.07,87.41,187.93,184.14
./data/images/375759.jpg,guy throwing blue frisbee,640,427,278.27,64.29,101.71,295.54
./data/images/375729.jpg,left surfer,640,427,58.53,54.69,229.34,264.84
./data/images/375529.jpg,elephant on bottom,640,480,0.76,264.58,639.24,215.42
./data/images/375481.jpg,whatever that large dark thing is on the right,480,640,280.45,0.0,198.47,625.18
./data/images/375437.jpg,two and a half,500,432,299.68,56.92,188.75,101.19
./data/images/375400.jpg,elephant on right obscured by branch,640,426,491.1,225.76,147.42,172.32
./data/images/375380.jpg,righit person,500,375,262.69,119.28,95.6,251.54
./data/images/375294.jpg,big device on the right,640,480,407.6,160.22,193.07,244.03
./data/images/375282.jpg,player far left,640,480,67.74,85.15,81.39,268.99
./data/images/375245.jpg,person on right half cut off,382,640,315.7,79.5,66.3,454.89
./data/images/375201.jpg,purple foil of plant in back,480,640,81.19,269.9,250.5,204.95
./data/images/375153.jpg,the baby,427,640,151.01,247.47,149.57,345.17
./data/images/375129.jpg,left man on bench,640,427,168.27,94.49,74.88,212.76
./data/images/375099.jpg,striped thing to left of kids head,480,640,1.38,6.57,80.18,215.63
./data/images/375066.jpg,pieces in the upper right hand corner,640,480,501.25,11.88,132.5,166.25
./data/images/375043.jpg,second person from right,640,424,341.29,105.74,174.84,314.07
./data/images/374971.jpg,horse on left,640,426,0.0,196.05,230.86,193.3
./data/images/374956.jpg,brown white cow second from left,640,444,251.0,81.51,168.28,269.06
./data/images/374924.jpg,yellow shirt,640,480,285.58,126.82,144.54,321.44
./data/images/374910.jpg,person in blue shirt with white shorts,480,640,72.61,123.64,129.54,385.07
./data/images/374896.jpg,guy sitting under umbrella graphic tee,640,359,171.43,114.96,228.58,240.68
./data/images/374830.jpg,jeep on the right,640,640,443.15,281.15,129.73,109.43
./data/images/374800.jpg,second bear from left,640,480,134.99,143.42,159.79,199.99
./data/images/374725.jpg,boat bottom corner,640,427,0.0,288.87,138.83,131.47
./data/images/374661.jpg,old man with no beard,640,480,256.72,114.34,117.57,206.02
./data/images/374651.jpg,police beardoll in front center,640,424,200.95,325.92,174.87,98.08
./data/images/374575.jpg,bottom left head with headband,640,427,0.0,216.31,306.97,204.12
./data/images/374563.jpg,big elephant behind post right side,640,427,390.62,97.02,159.88,186.69
./data/images/374454.jpg,truck on way right,640,480,473.94,93.54,166.06,233.53
./data/images/374451.jpg,tomato on the world healthiest sandwich,500,375,38.76,76.69,191.3,182.02
./data/images/374431.jpg,left person,640,480,93.84,35.42,111.1,318.2
./data/images/374391.jpg,bear on the right,640,480,392.41,187.79,184.67,213.14
./data/images/374361.jpg,bike on left with basket showing,640,426,72.98,197.12,324.74,224.41
./data/images/374340.jpg,dog far right,640,480,475.86,259.66,164.14,213.1
./data/images/374326.jpg,bed closest to window,640,427,112.27,192.87,266.75,103.63
./data/images/374258.jpg,black jacket guy,500,341,204.6,67.31,178.91,269.26
./data/images/374248.jpg,red umbrella on the right,640,480,433.69,66.65,206.31,193.34
./data/images/374211.jpg,woman holding kid,640,427,0.0,94.04,195.75,328.16
./data/images/374135.jpg,item in bottom right corner,640,530,507.42,371.89,120.02,152.11
./data/images/374125.jpg,blurry food to left of main food,640,427,50.86,167.92,213.98,155.45
./data/images/374042.jpg,bench to right of guy,425,640,319.28,330.55,105.72,194.15
./data/images/374028.jpg,glass with water,480,640,77.66,2.88,139.51,192.72
./data/images/373974.jpg,fruit top right corner in blue tote,480,640,213.84,150.59,106.91,134.02
./data/images/373970.jpg,person in wheelchair,640,427,351.62,172.71,152.25,231.06
./data/images/373898.jpg,car with door open,640,480,0.0,66.05,408.53,343.15
./data/images/373893.jpg,man to left of stop sign,427,640,90.05,85.3,101.35,227.83
./data/images/373881.jpg,a man in light blue shirt,500,375,360.67,7.58,91.02,363.21
./data/images/373866.jpg,elephant facing us,640,426,180.93,53.61,202.95,335.06
./data/images/373813.jpg,catcher,640,424,407.56,185.8,228.92,228.86
./data/images/373758.jpg,white car by guy on right,640,434,462.28,103.08,177.5,123.86
./data/images/373750.jpg,partially visible white shirt on left,427,640,0.0,0.0,96.36,635.69
./data/images/373730.jpg,woman in green,640,480,0.0,166.94,309.96,234.62
./data/images/373727.jpg,bottom right oven,640,427,437.53,232.74,129.25,108.19
./data/images/373700.jpg,motorcycle on right,640,536,66.7,4.92,570.13,531.08
./data/images/373697.jpg,lady front right corner,640,480,478.92,128.65,148.11,343.78
./data/images/373664.jpg,front chair bottom right corner of picture,640,433,504.03,298.72,135.97,128.44
./data/images/373653.jpg,whitew bus,640,480,337.94,95.78,302.06,168.97
./data/images/373641.jpg,the elephant behind the two with the faces showing,640,426,259.05,54.21,240.83,371.79
./data/images/373613.jpg,right giraffe,640,480,392.57,82.35,128.03,341.99
./data/images/373580.jpg,man with racket,480,640,214.99,134.11,211.68,497.78
./data/images/373575.jpg,player in white,427,640,12.73,110.88,331.93,464.35
./data/images/373500.jpg,red thing,480,640,0.0,320.07,383.7,100.89
./data/images/373465.jpg,boy in black near woman,640,480,293.17,176.1,111.29,298.51
./data/images/373426.jpg,the umpire,640,427,464.42,155.51,147.77,259.08
./data/images/373348.jpg,white chair right,640,480,487.19,120.36,152.12,337.13
./data/images/373317.jpg,goat on right,640,427,416.32,110.38,203.27,160.92
./data/images/373292.jpg,bottom left bird,640,427,81.38,213.45,244.14,136.91
./data/images/373254.jpg,woman with glasses,640,480,33.85,153.41,173.61,320.52
./data/images/373249.jpg,woman in center main focus of pic,352,288,83.03,4.26,175.8,278.28
./data/images/373219.jpg,left bottle reflection in the mirror,614,640,362.6,0.0,103.24,153.9
./data/images/373218.jpg,big bear on left,640,480,43.15,131.6,296.63,223.28
./data/images/373212.jpg,bottom right corner of pic bike near us,640,441,465.78,206.13,174.22,229.91
./data/images/373199.jpg,man on right,640,457,321.68,0.0,264.7,292.01
./data/images/373196.jpg,towards the left the one between the front two,640,427,131.31,90.91,112.03,177.23
./data/images/373128.jpg,second motorcycle from the front,640,461,157.79,23.82,265.05,146.45
./data/images/373038.jpg,right top something,500,375,348.99,0.0,148.43,254.17
./data/images/373024.jpg,guy on the left,640,217,0.64,0.16,321.62,216.84
./data/images/373021.jpg,right zebra in back,640,480,114.34,142.65,420.67,298.79
./data/images/372989.jpg,person in back with harley davidson hat,640,425,440.19,42.32,199.81,363.73
./data/images/372980.jpg,kid on the right,640,320,487.6,42.36,139.43,235.21
./data/images/372959.jpg,zebre on right,640,426,413.5,137.27,149.05,273.1
./data/images/372943.jpg,number 9,427,640,104.3,55.31,320.79,573.63
./data/images/372829.jpg,far left child,640,424,11.81,7.77,244.25,416.23
./data/images/372790.jpg,left person,480,640,0.0,34.59,226.31,605.41
./data/images/372729.jpg,girl on right holding the baby,500,375,275.78,59.7,224.22,248.04
./data/images/372714.jpg,player hitting ball,640,484,173.49,36.46,301.71,438.74
./data/images/372685.jpg,child farthest right,640,425,346.69,18.68,258.17,406.32
./data/images/372660.jpg,woman second from right eating,640,396,249.4,178.56,160.9,213.64
./data/images/372612.jpg,girl right,640,427,483.74,77.9,116.37,349.1
./data/images/372599.jpg,guy in purple shirt,640,428,81.57,125.54,290.28,297.69
./data/images/372558.jpg,left small boat,640,401,57.28,196.6,155.37,155.1
./data/images/372548.jpg,the one with the trunk up,640,418,173.39,155.89,183.69,179.01
./data/images/372430.jpg,person on left,640,416,107.52,76.11,97.36,268.34
./data/images/372412.jpg,giraffe head in the back left,427,640,26.78,373.76,191.76,182.31
./data/images/372319.jpg,left sit back stainless,640,480,0.0,85.92,212.62,394.08
./data/images/372288.jpg,guy on the right,375,500,213.22,67.95,157.27,422.04
./data/images/372250.jpg,elephant on the right,640,480,392.63,70.86,229.75,347.33
./data/images/372219.jpg,hand far right touching boy,640,479,489.47,325.55,150.53,150.82
./data/images/372182.jpg,right surboard orange and yellow stripes,480,640,279.01,58.97,74.79,414.2
./data/images/372180.jpg,catcher,640,427,0.0,201.0,177.62,162.07
./data/images/372172.jpg,bowls on far left either of them,640,425,0.0,145.8,158.18,191.53
./data/images/372165.jpg,butt facing camera,640,427,321.3,133.44,164.2,230.52
./data/images/372156.jpg,cake closest to us,640,480,167.19,283.69,326.83,176.89
./data/images/372141.jpg,third guy in the very back behind guy standing over,500,333,135.14,0.07,138.13,250.13
./data/images/372058.jpg,the left banana of the two on the right side,640,480,416.75,103.72,203.3,164.89
./data/images/371977.jpg,stove top,640,480,314.98,284.08,256.86,104.77
./data/images/371965.jpg,woman on righ,640,426,346.97,156.38,216.85,268.9
./data/images/371960.jpg,left brown cow,640,431,0.93,145.52,291.96,280.85
./data/images/371955.jpg,the catcher,640,480,249.17,284.76,140.22,188.77
./data/images/371950.jpg,round food on left on white,640,480,0.0,75.03,136.76,216.06
./data/images/371927.jpg,keyboard on the top right,640,480,105.71,158.56,518.83,316.05
./data/images/371923.jpg,white shirt skating guy,427,640,84.1,31.94,173.8,236.45
./data/images/371874.jpg,the guy on the right with stripes,640,444,550.28,53.31,89.72,263.22
./data/images/371847.jpg,dark area bottom right of photo,500,332,346.37,214.14,153.63,117.03
./data/images/371824.jpg,person on right,640,640,284.29,139.74,338.57,472.85
./data/images/371808.jpg,small bowl front right,480,640,335.48,387.11,144.22,165.1
./data/images/371807.jpg,black luggage,640,480,300.95,175.44,192.86,116.33
./data/images/371786.jpg,half a man in blue shirt far right,640,424,577.4,92.42,62.6,312.52
./data/images/371603.jpg,white truck behind engines,640,480,490.51,198.24,149.49,188.76
./data/images/371536.jpg,man in blue jacket,640,425,12.42,21.97,352.41,398.25
./data/images/371534.jpg,blue fabric on top,612,612,148.12,0.0,463.88,239.54
./data/images/371489.jpg,hot dog that has no burn marks second one on right,640,480,303.9,224.17,336.1,76.75
./data/images/371435.jpg,the piece of cake at the back,510,640,243.06,50.34,119.37,126.56
./data/images/371412.jpg,man chef front,427,640,155.33,129.44,271.67,503.37
./data/images/371406.jpg,far right,640,427,502.8,7.38,137.2,292.67
./data/images/371392.jpg,guy on the left side,640,378,24.63,64.56,209.81,294.75
./data/images/371361.jpg,to kids not faceing camera getting ready to ski,640,426,234.0,79.75,94.91,249.14
./data/images/371351.jpg,flamingo nestling head on left,640,457,98.49,88.15,197.97,364.42
./data/images/371222.jpg,the banana next to grapes,640,480,213.57,124.04,324.68,136.99
./data/images/371092.jpg,man in green on right,480,640,310.65,205.66,146.7,419.96
./data/images/371029.jpg,right sheep,640,480,457.34,114.95,125.66,234.85
./data/images/370963.jpg,bag on the top of rolling suitcase next to lady,640,427,283.94,202.87,121.86,186.15
./data/images/370917.jpg,person behind guy in red scarf,333,500,101.79,12.41,107.38,270.7
./data/images/370892.jpg,green bus,640,480,327.57,74.05,312.43,356.76
./data/images/370831.jpg,couch on left,640,480,0.0,167.19,156.4,242.7
./data/images/370728.jpg,orange slice topmost no knife over,640,480,184.45,91.69,220.04,187.68
./data/images/370724.jpg,second adult elephant fron right,640,480,376.45,176.97,152.09,130.52
./data/images/370718.jpg,blue van on left,640,349,0.0,62.74,141.95,285.48
./data/images/370682.jpg,woman eating,500,375,2.53,8.02,391.9,332.77
./data/images/370669.jpg,right old geezer,640,427,355.83,141.85,141.37,285.15
./data/images/370583.jpg,small giraffe,480,640,197.48,273.15,168.65,307.03
./data/images/370493.jpg,hot woman on left,640,427,148.93,31.63,205.93,393.26
./data/images/370479.jpg,man on left side,640,427,85.6,23.33,319.58,403.67
